# gen=0 CA size=27
# x0..x(D-1) consensus
0.154421 0.910040 25.835983
0.664659 0.688925 35.579699
0.185501 0.790850 66.448382
0.653561 0.577991 75.097375
0.198815 0.809374 20.805372
0.160713 0.833724 88.094827
0.651716 0.631531 70.046192
0.980484 0.919960 25.461990
0.149342 0.985177 25.835983
0.139312 0.811840 24.360099
0.931457 0.877725 25.461990
0.183493 0.678358 25.835983
0.884334 0.933783 25.461990
0.845034 0.988799 25.461990
0.737825 0.939712 24.545698
0.100253 0.066655 28.489848
0.151413 0.952937 25.835983
0.651809 0.764802 29.163643
0.838228 0.910360 25.461990
0.216245 0.563812 21.530123
0.998344 0.889288 25.461990
0.977680 0.066820 29.163643
0.807209 0.959360 29.163643
0.991505 0.956907 25.461990
0.888379 0.900790 27.788283
0.157932 0.865307 48.079165
0.204763 0.741313 31.456989
