1661.7078225,8.3046,0.0708
1662.1722232,8.16862,0.081656
1662.6366239,8.03264,0.0905839999999999
1663.1010246,7.89666,0.097584
1663.5654253,7.76068,0.102656
1664.029826,7.6247,0.1058
1664.4942267,7.48872,0.107016
1664.9586274,7.35274,0.106304
1665.4230281,7.21676,0.103664
1665.8874288,7.08078,0.099096
1666.3518295,6.9448,0.0926000000000001
1666.8232952,7.069456,0.09184
1670.9207063,6.8875,0.1783
1671.83448166,6.793552,0.19544
1672.74825702,6.672108,0.21258
1673.19763168,6.659148,0.228536
1673.66203238,6.523168,0.22972
1674.13349808,6.647824,0.22896
1673.64700634,6.618692,0.240644
1674.11140704,6.482712,0.244716
1674.57580774,6.346732,0.24686
1675.04727344,6.471388,0.2461
1674.5607817,6.41476,0.255864
1675.0251824,6.27878,0.260896
1675.4895831,6.1428,0.264
1675.9610488,6.267456,0.26324
1663.25209516,8.548156,0.069156
1667.89610216,7.333476,0.086236
1668.36756786,7.443352,0.0854759999999999
1669.44037482,7.736264,0.0807440000000001
1669.91184052,7.83136,0.079984
1670.98464748,8.153164,0.076124
1671.45611318,8.23348,0.0753639999999999
1662.59901258,8.32182,0.0692
1663.06341328,8.18584,0.080056
1663.52781398,8.04986,0.088984
1663.99221468,7.91388,0.095984
1664.45661538,7.7779,0.101056
1664.92101608,7.64192,0.1042
1665.38541678,7.50594,0.105416
1667.24301958,6.96202,0.0910000000000001
1667.71448528,7.09012,0.09024
1671.81189638,6.90472,0.1751
1672.72567174,6.810772,0.19192
1673.6394471,6.689328,0.20874
1674.55322246,6.540388,0.22556
1675.02468816,6.668488,0.2248
1675.00259712,6.499932,0.240236
1675.46699782,6.363952,0.24238
1675.93846352,6.492052,0.24162
1675.91637248,6.296,0.256096
1676.38077318,6.16002,0.2592
1676.85223888,6.28812,0.25844
1664.14328524,8.565376,0.067556
1668.78729224,7.350696,0.084636
1669.25875794,7.464016,0.0838759999999999
1670.3315649,7.753484,0.0791440000000001
1670.8030306,7.852024,0.078384
1671.87583756,8.170384,0.074524
1672.34730326,8.254144,0.0737639999999999
1663.49020266,8.33904,0.0676
1663.95460336,8.20306,0.078456
1664.41900406,8.06708,0.087384
1664.88340476,7.9311,0.094384
1665.34780546,7.79512,0.099456
1665.81220616,7.65914,0.1026
1668.13420966,6.97924,0.0894000000000001
1668.60567536,7.110784,0.08864
1672.70308646,6.92194,0.1719
1673.61686182,6.827992,0.1884
1674.53063718,6.706548,0.2049
1675.44441254,6.557608,0.2214
1675.8937872,6.517152,0.235756
1676.3581879,6.381172,0.2379
1676.8296536,6.512716,0.23714
1676.80756256,6.31322,0.251296
1677.27196326,6.17724,0.2544
1677.74342896,6.308784,0.25364
1665.03447532,8.582596,0.065956
1669.67848232,7.367916,0.083036
1670.14994802,7.48468,0.0822759999999999
1671.22275498,7.770704,0.0775440000000001
1671.69422068,7.872688,0.076784
1672.76702764,8.187604,0.072924
1664.38139274,8.35626,0.066
1664.84579344,8.22028,0.076856
1665.31019414,8.0843,0.0857839999999999
1665.77459484,7.94832,0.092784
1666.23899554,7.81234,0.097856
1669.02539974,6.99646,0.0878000000000001
1669.49686544,7.131448,0.08704
1673.59427654,6.93916,0.1687
1674.5080519,6.845212,0.18488
1675.42182726,6.723768,0.20106
1676.33560262,6.574828,0.21724
1677.24937798,6.398392,0.23342
1677.69875264,6.33044,0.246496
1678.16315334,6.19446,0.2496
1678.63461904,6.329448,0.24884
1665.9256654,8.599816,0.064356
1670.5696724,7.385136,0.0814360000000001
1671.0411381,7.505344,0.080676
1672.11394506,7.787924,0.0759440000000001
1672.58541076,7.893352,0.075184
1673.65821772,8.204824,0.0713240000000001
1665.27258282,8.37348,0.0644
1665.73698352,8.2375,0.075256
1666.20138422,8.10152,0.084184
1666.66578492,7.96554,0.091184
1669.91658982,7.01368,0.0862000000000001
1670.38805552,7.152112,0.08544
1675.39924198,6.862432,0.18136
1676.31301734,6.740988,0.19722
1677.2267927,6.592048,0.21308
1678.14056806,6.415612,0.22894
1678.58994272,6.34766,0.241696
1679.05434342,6.21168,0.2448
1666.81685548,8.617036,0.062756
1671.46086248,7.402356,0.079836
1671.93232818,7.526008,0.0790759999999999
1673.00513514,7.805144,0.074344
1673.47660084,7.914016,0.073584
1674.5494078,8.222044,0.069724
1666.1637729,8.3907,0.0628
1666.6281736,8.25472,0.073656
1667.0925743,8.11874,0.082584
1667.556975,7.98276,0.089584
1670.8077799,7.0309,0.0846000000000001
1671.2792456,7.172776,0.08384
1676.29043206,6.879652,0.17784
1677.20420742,6.758208,0.19338
1678.11798278,6.609268,0.20892
1679.03175814,6.432832,0.22446
1679.4811328,6.36488,0.236896
1679.9455335,6.2289,0.24
1667.70804556,8.634256,0.061156
1672.35205256,7.419576,0.078236
1672.82351826,7.546672,0.0774759999999999
1673.89632522,7.822364,0.0727440000000001
1674.36779092,7.93468,0.071984
1675.44059788,8.239264,0.068124
1667.05496298,8.40792,0.0612
1667.51936368,8.27194,0.072056
1667.98376438,8.13596,0.0809839999999999
1671.69896998,7.04812,0.0830000000000001
1672.17043568,7.19344,0.08224
1677.18162214,6.896872,0.17432
1678.0953975,6.775428,0.18954
1679.00917286,6.626488,0.20476
1679.92294822,6.450052,0.21998
1680.37232288,6.3821,0.232096
1680.83672358,6.24612,0.2352
1668.59923564,8.651476,0.059556
1673.24324264,7.436796,0.076636
1673.71470834,7.567336,0.0758759999999999
1674.7875153,7.839584,0.0711440000000001
1675.258981,7.955344,0.070384
1676.33178796,8.256484,0.066524
1667.94615306,8.42514,0.0596
1668.41055376,8.28916,0.070456
1668.87495446,8.15318,0.079384
1672.59016006,7.06534,0.0814000000000001
1673.06162576,7.214104,0.08064
1678.07281222,6.914092,0.1708
1678.98658758,6.792648,0.1857
1679.90036294,6.643708,0.2006
1680.8141383,6.467272,0.2155
1681.26351296,6.39932,0.227296
1681.72791366,6.26334,0.2304
1669.49042572,8.668696,0.057956
1674.13443272,7.454016,0.075036
1674.60589842,7.588,0.0742759999999999
1675.67870538,7.856804,0.0695440000000001
1676.15017108,7.976008,0.068784
1677.22297804,8.273704,0.064924
1677.69444374,8.378128,0.0641639999999999
1668.83734314,8.44236,0.058
1669.30174384,8.30638,0.068856
1669.76614454,8.1704,0.077784
1673.48135014,7.08256,0.0798000000000001
1673.95281584,7.234768,0.07904
1678.9640023,6.931312,0.16728
1679.87777766,6.809868,0.18186
1680.79155302,6.660928,0.19644
1681.24092768,6.620472,0.208876
1681.70532838,6.484492,0.21102
1682.15470304,6.41654,0.222496
1682.61910374,6.28056,0.2256
1670.3816158,8.685916,0.056356
1675.0256228,7.471236,0.073436
1675.4970885,7.608664,0.0726759999999999
1676.56989546,7.874024,0.0679440000000001
1677.04136116,7.996672,0.067184
1678.11416812,8.290924,0.063324
1678.58563382,8.398792,0.062564
1685.91737044,9.55198,0.0491
1669.72853322,8.45958,0.0564
1670.19293392,8.3236,0.067256
1670.65733462,8.18762,0.0761839999999999
1674.37254022,7.09978,0.0782000000000001
1674.84400592,7.255432,0.07744
1680.76896774,6.827088,0.17802
1681.6827431,6.678148,0.19228
1682.13211776,6.637692,0.204396
1682.59651846,6.501712,0.20654
1683.04589312,6.43376,0.217696
1683.51029382,6.29778,0.2208
1671.27280588,8.703136,0.054756
1675.91681288,7.488456,0.0718360000000001
1676.38827858,7.629328,0.071076
1677.46108554,7.891244,0.0663440000000001
1677.93255124,8.017336,0.065584
1679.0053582,8.308144,0.061724
1679.4768239,8.419456,0.0609639999999999
1685.26428786,9.306316,0.050376
1686.33709482,9.60152,0.0482600000000001
1686.80856052,9.60364,0.0475
1688.35283318,9.915076,0.0454960000000001
1670.6197233,8.4768,0.0548
1671.084124,8.34082,0.065656
1671.5485247,8.20484,0.074584
1675.2637303,7.117,0.0766000000000001
1675.735196,7.276096,0.07584
1676.2066617,7.426344,0.07508
1681.66015782,6.844308,0.17418
1682.57393318,6.695368,0.18812
1683.02330784,6.654912,0.199916
1683.48770854,6.518932,0.20206
1683.9370832,6.45098,0.212896
1684.4014839,6.315,0.216
1672.16399596,8.720356,0.053156
1676.80800296,7.505676,0.070236
1677.27946866,7.649992,0.0694759999999999
1677.75093436,7.78546,0.068716
1673.70826862,8.978024,0.052384
1678.35227562,7.908464,0.0647440000000001
1678.82374132,8.038,0.063984
1679.29520702,8.158688,0.063224
1679.76667272,8.270528,0.062464
1679.89654828,8.325364,0.060124
1680.36801398,8.44012,0.0593639999999999
1684.26961514,9.223512,0.051816
1684.74108084,9.2704,0.0510560000000001
1685.21254654,9.30844,0.050296
1685.68401224,9.337632,0.0495360000000001
1686.15547794,9.357976,0.048776
1683.928025,9.363044,0.05198
1684.3994907,9.430544,0.05122
1684.8709564,9.489196,0.05046
1685.3424221,9.539,0.0497
1685.8138878,9.579956,0.04894
1686.2853535,9.612064,0.0481800000000001
1686.7568192,9.635324,0.04742
1687.2282849,9.649736,0.0466600000000001
1687.6997506,9.6553,0.0459
1688.30109186,9.97632,0.045416
1688.77255756,9.975952,0.0446560000000001
1689.24402326,9.966736,0.0438960000000001
1690.31683022,10.31628,0.0435240000000001
1690.78829592,10.292284,0.0427640000000001
1692.33256858,10.631944,0.0425040000000001
1693.65593084,10.374836,0.0413559999999999
1695.2002035,10.7454,0.0393999999999999
