# gen=10 CA size=200
# x0..x(D-1) consensus
0.927311 0.189486 47.824019
0.885050 0.673706 49.547643
0.886358 0.597138 49.547643
0.682228 0.245156 56.703455
0.514048 0.797705 57.835298
0.558445 0.309592 50.529617
0.853468 0.697425 49.547643
0.523889 0.665873 52.668174
0.808770 0.225277 47.866062
0.624413 0.790459 49.821209
0.829372 0.783119 53.635286
0.506981 0.000000 48.518919
0.297387 0.705870 59.108295
0.683824 0.317872 50.529617
0.563544 0.875358 56.516575
0.659311 0.176330 56.042044
0.823956 0.301891 52.129611
0.818415 0.544734 49.547643
0.313024 0.669857 64.321299
0.394640 0.634596 51.745558
0.780432 0.273914 55.618646
0.809776 0.762796 53.949914
0.777247 0.720566 53.742443
0.549615 0.038746 48.518919
0.699893 0.000000 48.518919
0.260191 0.513876 54.543047
0.697732 0.586557 49.547643
0.119373 0.836211 54.342361
0.539565 0.762146 66.157083
0.297689 0.725830 54.885540
0.651515 0.516755 48.518919
0.121781 0.798243 53.157686
0.805767 0.379961 50.529617
0.498358 0.823425 53.320577
0.242008 0.567433 63.173270
0.109846 0.755101 52.384519
0.300089 0.268464 89.134235
0.646011 0.333395 50.529617
0.571828 0.387746 50.529617
0.809563 0.313254 57.549476
0.682825 0.234915 57.672881
0.535267 0.335313 50.529617
0.763347 0.243452 51.443507
0.814863 0.577450 49.547643
0.570493 0.154132 50.503058
0.946093 0.833106 47.924290
0.577877 0.892895 51.441679
0.526085 0.144204 48.518919
0.773834 0.372223 50.529617
0.925578 0.555714 49.547643
0.945583 0.684918 49.547643
0.596224 0.775852 53.547483
0.646949 0.230154 54.793952
0.502236 0.917541 52.791107
0.810228 0.611607 49.547643
0.688715 0.383374 50.529617
0.707392 0.211713 61.706017
0.858834 0.384367 50.529617
0.737679 0.273352 59.053707
0.700145 0.730332 59.006291
1.000000 0.604157 47.857928
0.620753 0.230438 52.972432
0.583964 0.285910 50.529617
0.318444 0.539284 55.748744
0.462403 0.100247 48.518919
0.697727 0.832004 56.528430
