# gen=10 CA size=200
# x0..x(D-1) consensus
0.945148 0.184242 47.824019
0.310244 0.284090 72.497173
0.320829 0.540380 55.654716
0.849492 0.670363 49.547643
0.850923 0.700531 49.547643
0.300089 0.268464 89.134235
0.252366 0.829854 38.477689
0.772230 0.383843 50.529617
0.398845 0.780616 52.291796
0.516103 0.687585 52.155651
0.273793 0.696280 62.224331
0.522815 0.719872 58.061944
0.588381 0.327209 50.529617
0.620242 0.307275 50.529617
0.297843 0.570407 61.445261
0.622687 0.519811 48.518919
0.945670 0.789955 49.547643
0.890150 0.543021 49.547643
0.903621 0.754134 49.547643
0.753852 0.251190 53.835390
0.611490 0.357913 50.529617
0.695823 0.816140 58.355230
0.585972 0.285416 50.529617
0.517506 0.813388 59.252308
0.121776 0.807060 53.327982
0.480191 0.000000 48.518919
0.278797 0.645357 73.876047
0.787794 0.300592 59.849841
0.652600 0.524380 48.518919
0.828956 0.541191 49.547643
0.751721 0.275173 60.366712
0.566481 0.379254 50.529617
0.109018 0.666701 49.795237
0.810121 0.761789 54.291231
0.802419 0.694098 49.692624
0.520990 0.000000 48.518919
0.570044 0.771317 58.694060
0.736949 0.307097 51.829476
0.322792 0.695764 56.347923
0.526706 0.323807 50.529617
0.345092 0.524380 51.460922
0.402599 0.820034 50.570192
0.391838 0.716824 54.543328
0.450712 0.285523 48.518919
0.504556 0.822181 55.130706
1.000000 0.685235 49.547643
0.509468 0.356738 50.529617
0.587067 0.489556 48.518919
0.539888 0.830388 65.664780
0.121583 0.830101 53.615894
0.266214 0.666957 69.600643
0.123042 0.770450 51.889612
0.898099 0.633935 49.547643
0.475892 0.092439 48.518919
0.568851 0.717190 56.071793
0.624079 0.200355 53.786736
0.790303 0.566810 49.547643
0.528942 0.888328 60.894087
0.521787 0.979696 50.132998
0.541918 0.232327 50.529617
0.770535 0.241439 50.634368
0.733387 0.350754 50.529617
0.113933 0.745449 53.291369
0.496742 0.038691 48.518919
0.539056 0.783530 66.678530
0.127592 0.907789 49.920117
0.509948 0.102125 48.518919
0.724283 0.385575 50.529617
0.451618 0.061286 48.518919
0.923964 0.825697 49.547643
0.951353 0.679468 49.547643
0.864705 0.630239 49.547643
0.455622 0.158051 48.518919
0.658968 0.156367 54.521929
0.700763 0.564512 49.057968
0.353789 0.627070 52.417509
0.304315 0.521511 54.698864
0.268079 0.630552 72.549946
0.708348 0.194550 62.121083
0.793636 0.734419 54.683481
0.270891 0.557937 61.156927
0.240422 0.564119 62.586118
0.639505 0.387446 50.529617
0.602381 0.707266 48.460678
0.694726 0.765990 60.627182
0.933647 0.758882 49.547643
0.980980 0.613369 49.547643
0.316875 0.733807 50.855487
0.393774 0.863337 50.187602
0.647909 0.099388 48.518919
0.615079 0.000000 48.518919
0.654819 0.213786 56.131136
0.687612 0.092667 48.518919
0.573846 0.247445 50.529617
0.867803 0.770448 49.547643
0.296766 0.669498 67.422506
0.848799 0.737193 49.547643
0.770166 0.282556 59.266166
0.531152 0.605320 48.769208
0.928475 0.559858 49.547643
0.487551 0.958193 48.276135
0.498973 0.226626 48.518919
0.784411 0.601033 49.547643
0.583907 0.747295 54.825594
0.619422 0.186154 53.062663
0.553765 0.281996 50.529617
0.693240 0.917373 49.257256
0.475552 0.906093 48.843393
0.458867 0.386239 48.518919
0.439142 0.088807 48.518919
0.921323 0.681210 49.547643
0.813522 0.317541 57.327393
0.764560 0.636464 49.547643
1.000000 0.760117 49.547643
0.681626 0.191589 58.926277
0.855131 0.517532 47.929937
0.497917 0.172858 48.518919
0.852636 0.569358 49.547643
0.446519 0.323037 48.518919
0.565792 0.001678 48.518919
0.955018 0.737698 49.547643
0.645679 0.000000 48.518919
0.112967 0.876353 50.294256
0.788935 0.335159 50.641090
0.553620 0.340819 50.529617
0.543576 0.752434 64.733053
0.612595 0.222441 52.831779
0.991342 0.731379 49.547643
0.704593 0.885758 48.137970
0.534880 0.809278 65.553175
0.650106 0.272260 50.656533
0.536621 0.136862 48.518919
0.445708 0.231325 48.518919
0.584552 0.522280 48.518919
0.517814 0.284468 50.529617
0.254962 0.504994 53.085207
0.735378 0.249614 55.066864
0.215237 0.607341 49.685573
0.866623 0.394251 50.529617
0.544741 0.677691 58.262805
0.299194 0.618316 68.051397
0.707622 0.608255 49.547643
0.478957 0.881386 49.508027
0.669856 0.328823 50.529617
0.316772 0.567743 59.323179
0.091968 0.749406 48.376059
0.564818 0.844578 58.579829
0.578031 0.072124 48.518919
0.250792 0.618680 66.657453
0.831188 0.777296 53.087399
0.393773 0.598398 48.810836
0.486351 0.331265 50.529617
0.623206 0.124434 50.529617
0.628908 0.157044 51.679411
0.531154 0.029951 48.518919
0.539254 0.079052 48.518919
0.914842 0.605384 49.547643
0.320256 0.631384 67.182716
0.671282 0.369704 50.529617
0.641252 0.346365 50.529617
0.644555 0.046905 48.518919
0.824360 0.397718 50.529617
0.947929 0.609800 49.547643
0.292609 0.485181 50.849885
0.803061 0.283335 53.616454
0.243680 0.534513 57.510166
0.741142 0.682997 48.561171
0.743283 0.110758 47.824019
0.498184 0.134261 48.518919
0.971946 0.142201 47.824019
0.893414 0.806187 49.547643
0.716274 0.275567 56.109785
0.263085 0.721152 54.950454
0.439078 0.016870 48.518919
0.541740 0.205366 50.529617
0.670874 0.023135 48.518919
0.111265 0.707321 52.028512
0.766204 0.728575 50.437869
0.535221 0.860166 64.292981
0.776231 0.711108 53.316703
0.701137 0.000000 48.518919
0.248230 0.668009 59.942645
1.000000 0.639640 49.547643
0.822458 0.622014 49.547643
0.603612 0.881605 48.055566
0.589935 0.199752 51.759748
0.540797 0.710358 62.867913
0.538040 0.646567 54.241323
0.564908 0.038977 48.518919
0.393085 0.645446 52.990070
0.728851 0.156954 47.824019
0.589909 0.150127 50.529617
0.692157 0.242995 57.919751
0.584575 0.118054 49.129396
0.603217 0.830580 51.786044
0.607549 0.796001 51.928901
0.848889 0.362502 50.551598
0.501803 0.307236 50.529617
0.546331 0.396044 50.529617
1.000000 0.368960 47.824019
