# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.284607 0.825490 0.629624 84.461011 83.922953 83.922953
0.242761 0.141529 0.686890 89.935137 89.854481 89.854481
0.281423 0.824322 0.654262 88.946302 87.854780 87.854780
0.245126 0.142189 0.685729 89.993626 89.987618 89.987618
0.245005 0.142153 0.683290 89.983547 89.970459 89.970459
0.282753 0.822183 0.689056 89.964946 89.932735 89.932735
0.292085 0.824663 0.627206 83.930102 81.402858 81.402858
0.284540 0.823282 0.690727 89.983645 89.962721 89.962721
0.283451 0.822384 0.657405 88.696355 88.005878 88.005878
0.282967 0.825405 0.691299 89.973702 89.947274 89.947274
0.284644 0.824132 0.657702 88.863383 88.176430 88.176430
0.243602 0.143175 0.684310 89.986118 89.966823 89.966823
0.284767 0.824789 0.690935 89.988077 89.965137 89.965137
0.283637 0.824449 0.689902 89.999120 89.997870 89.997870
0.245191 0.140275 0.681919 89.912099 89.837885 89.837885
0.285271 0.824839 0.686875 89.967484 89.899658 89.899658
0.281990 0.818518 0.693215 89.641053 89.483151 89.483151
0.284375 0.823266 0.689762 89.990063 89.979627 89.979627
0.282513 0.824058 0.691258 89.988602 89.965306 89.965306
0.281891 0.825022 0.689880 89.982632 89.955030 89.955030
0.284257 0.823460 0.687638 89.982097 89.961008 89.961008
0.284913 0.826391 0.682569 89.816730 89.664219 89.664219
0.244302 0.142695 0.686301 89.992057 89.982206 89.982206
0.167575 0.804210 0.686573 55.323555 42.083960 42.083960
0.242549 0.143608 0.685765 89.967813 89.920603 89.920603
0.244248 0.142644 0.681843 89.966961 89.935116 89.935116
0.246924 0.142882 0.689558 89.901301 89.747300 89.747300
0.245319 0.142034 0.684380 89.987740 89.975412 89.975412
0.242800 0.138969 0.671579 89.257371 88.425837 88.425837
0.247228 0.139925 0.573723 66.201010 63.476862 63.476862
0.328610 0.824559 0.683361 87.790439 81.062413 81.062413
0.299322 0.821898 0.628451 82.609931 77.856362 77.856362
0.871685 0.466118 0.785447 71.916457 53.113015 53.113015
0.244835 0.139576 0.687504 89.916954 89.838250 89.838250
0.245629 0.141230 0.688348 89.929701 89.851407 89.851407
0.284018 0.821900 0.691602 89.959385 89.933017 89.933017
0.245109 0.141924 0.683343 89.978535 89.960449 89.960449
