# gen=300 OSA snapshot
# x0..xd fitness
0.159740 0.266769 90.000000
0.159662 0.265886 89.999269
0.184594 0.237462 89.402559
0.145561 0.266462 89.843724
0.137752 0.239340 89.465139
0.162632 0.234884 89.696327
0.187610 0.271783 89.502385
0.152195 0.173007 88.498402
0.117233 0.257781 88.963818
0.130894 0.211354 88.796383
0.158841 0.222295 89.510067
0.202365 0.271960 88.879367
0.156344 0.241650 89.820541
0.168683 0.256899 89.911923
0.178253 0.269172 89.734744
0.153825 0.252462 89.910421
0.112158 0.238552 88.596079
0.169428 0.275290 89.824907
0.159740 0.268694 89.996939
0.164902 0.208926 89.237009
0.161193 0.267094 89.998398
0.204531 0.208205 88.490835
0.161674 0.226438 89.566126
0.151762 0.258883 89.933812
0.197588 0.245215 89.050145
0.164584 0.271029 89.972213
0.175400 0.272724 89.812436
0.147952 0.181622 88.610903
0.188194 0.263176 89.435212
0.174448 0.284946 89.223752
0.193290 0.194424 88.523648
0.135652 0.245074 89.515872
0.144224 0.260389 89.824593
0.135498 0.201119 88.802433
0.114905 0.267864 88.880841
0.174643 0.208967 89.144198
0.162681 0.254796 89.949425
0.197227 0.277732 88.956431
0.168273 0.220432 89.432673
0.133874 0.249137 89.502711
0.182650 0.252368 89.601249
0.124942 0.232487 88.960238
0.157429 0.235163 89.713744
0.174928 0.248408 89.734972
0.125996 0.251609 89.195163
0.159740 0.253728 89.944957
0.113667 0.275583 88.783925
0.136073 0.267087 89.634170
0.146870 0.251879 89.817444
0.154815 0.226948 89.576475
0.159470 0.208246 89.228712
0.177341 0.255902 89.730806
0.161903 0.271673 89.979290
0.210819 0.264565 88.601079
0.148904 0.212018 89.242830
0.157190 0.263184 89.989414
0.172521 0.251420 89.826506
0.163415 0.218422 89.446241
0.140423 0.272626 89.702264
0.193024 0.209126 88.698433
0.168497 0.181701 88.618918
0.164478 0.263554 89.978933
0.193841 0.238478 89.127891
0.166678 0.199707 89.030671
0.167774 0.246249 89.824070
0.146914 0.255374 89.841167
0.182430 0.258298 89.615729
0.123286 0.256079 89.189061
0.190572 0.224696 89.050642
0.159740 0.191077 88.879614
0.153041 0.248045 89.863762
0.176515 0.230597 89.490304
0.171456 0.231085 89.563166
0.137238 0.275289 89.579120
0.157950 0.246104 89.872647
0.141549 0.215595 89.186497
0.146275 0.237801 89.636642
0.158375 0.179112 88.635663
0.110593 0.273345 88.710841
0.150749 0.227621 89.568720
0.155912 0.260168 89.974178
0.194278 0.231359 89.002756
0.182980 0.185296 88.545749
0.154224 0.215680 89.362528
0.178390 0.206539 89.034188
0.167819 0.263753 89.943073
0.180826 0.218080 89.207786
0.119751 0.238311 88.898906
0.154697 0.236146 89.742054
0.201411 0.258648 88.897809
0.170382 0.236020 89.690561
0.118555 0.225256 88.729291
0.162686 0.289217 88.703616
0.131341 0.256091 89.453041
0.211692 0.245297 88.609906
0.207912 0.223947 88.548787
0.154244 0.269725 89.971274
0.181591 0.274933 89.599289
0.152344 0.265554 89.962267
0.155324 0.199664 89.040659
0.150348 0.273164 89.898796
0.143902 0.184836 88.643117
0.143590 0.221008 89.338499
0.152590 0.188609 88.714666
0.159740 0.261151 89.988101
0.123009 0.200077 88.584045
0.143588 0.241436 89.630826
0.145886 0.200077 88.974244
0.102687 0.259289 88.495803
0.133568 0.260967 89.541090
0.206551 0.278249 88.694771
0.140903 0.284548 89.153323
0.204502 0.266210 88.933243
0.159618 0.194199 88.938125
0.162964 0.239660 89.801485
0.167570 0.269747 89.951738
0.192621 0.252125 89.295593
0.177674 0.201521 88.845710
0.154300 0.279509 89.754029
0.139288 0.221680 89.294011
