# gen=0 mediating population
# x0..xd fitness
0.159618 0.266637 89.999972
0.159618 0.143686 88.087175
0.553199 0.413358 84.999044
0.159618 0.413358 72.583197
0.553199 0.266637 65.217316
0.553199 0.143686 61.315798
0.670481 0.266637 57.206503
0.670481 0.413358 56.618281
0.670481 0.143686 56.371507
0.972899 0.143686 54.661376
0.972899 0.266637 52.637869
0.972899 0.413358 40.475707
0.972899 0.936414 39.984237
0.972899 0.783379 21.998325
0.670481 0.709858 0.000000
0.670481 0.936414 0.000000
0.553199 0.709858 0.000000
0.553199 0.936414 0.000000
0.159618 0.936414 0.000000
0.159618 0.709858 0.000000
0.712955 0.428471 54.970860
0.690885 0.719150 0.000000
0.491119 0.780028 0.000000
0.410924 0.579694 0.000000
0.139951 0.401018 75.543003
0.627317 0.324151 57.050942
0.244759 0.694755 0.000000
0.593902 0.631792 0.000000
0.440257 0.083726 56.493217
0.712330 0.427863 54.865634
0.297780 0.492085 34.038562
0.740296 0.357729 56.466262
0.417210 0.654721 0.000000
0.373801 0.234513 57.646285
0.987995 0.765996 20.427838
0.777004 0.027982 54.476306
0.173907 0.154082 88.194072
0.077086 0.889866 0.000000
0.750379 0.693403 0.000000
0.511763 0.464268 60.998249
0.568431 0.302549 66.486014
0.497309 0.683263 0.000000
0.916699 0.108929 54.701156
0.495492 0.232836 63.174615
0.436861 0.751543 0.000000
0.480892 0.797728 0.000000
0.282703 0.433418 65.406736
0.009757 0.340796 84.992888
0.689272 0.869369 0.000000
0.267804 0.456748 53.895344
0.268281 0.837053 0.000000
0.270515 0.530062 3.945811
0.175373 0.314966 87.351026
0.891109 0.180336 54.595520
0.494316 0.212298 62.497572
0.520877 0.160100 60.965460
0.919057 0.994290 -2.138474
0.477048 0.309884 64.460106
0.507204 0.280793 65.021361
0.763837 0.108542 55.187953
0.511655 0.909769 0.000000
0.218376 0.363104 82.332500
0.854973 0.711392 8.364550
0.392944 0.231301 58.854702
0.380175 0.549162 0.000000
0.556719 0.004135 55.198470
0.638023 0.057648 55.461183
0.043027 0.875051 0.000000
0.292588 0.762768 0.000000
0.367865 0.873502 0.000000
0.029424 0.552044 0.000000
0.240248 0.884805 0.000000
0.460238 0.193170 60.588011
0.293693 0.817928 0.000000
0.559487 0.677925 0.000000
0.809127 0.868572 0.000000
0.417992 0.058938 54.984622
0.478459 0.521159 11.830161
0.580632 0.309199 66.511316
0.919883 0.655348 12.177258
0.349241 0.541094 0.000000
0.449053 0.282321 62.824279
0.295877 0.563481 0.000000
0.715191 0.517619 35.186663
0.352042 0.632779 0.000000
0.873119 0.167888 54.566581
0.987478 0.349415 46.510963
0.826205 0.065462 54.449451
0.005353 0.886945 0.000000
0.911318 0.199408 54.489471
0.027551 0.817335 0.000000
0.241828 0.056083 87.617224
0.067561 0.473872 53.158110
0.509429 0.416795 67.961509
0.255843 0.381512 79.886899
