# gen=100 OSA snapshot
# x0..xd fitness
0.159715 0.266767 90.000000
0.159618 0.265214 89.998370
0.258894 0.206793 87.928264
0.138004 0.271270 89.624768
0.081370 0.217881 88.060925
0.170467 0.227027 89.531585
0.187400 0.108304 87.951517
0.080718 0.126484 87.859429
0.064197 0.266751 87.993217
0.068217 0.171558 87.910779
0.164448 0.217680 89.378543
0.240852 0.275764 88.074364
0.135661 0.231991 89.330421
0.190447 0.263756 89.425436
0.197263 0.272035 89.049746
0.150348 0.243311 89.790642
0.165758 0.109189 87.995926
0.175214 0.111608 87.984826
0.163659 0.271444 89.974052
0.185352 0.181284 88.487189
0.161327 0.266732 89.998295
0.212599 0.197818 88.178149
0.177460 0.217020 89.180758
0.141807 0.255190 89.710836
0.163673 0.123760 88.055766
0.177240 0.269951 89.753411
0.195621 0.282483 88.816895
0.143571 0.144176 88.100860
0.219987 0.269094 88.298196
0.195233 0.093561 87.895763
0.169084 0.130976 88.056428
0.106688 0.233033 88.498234
0.119550 0.266664 89.071033
0.107106 0.139702 87.979699
0.072128 0.248284 88.027943
0.174449 0.190486 88.726868
0.172634 0.238958 89.666497
0.126392 0.102908 87.939039
0.188428 0.208417 88.858196
0.125896 0.248515 89.163011
0.196992 0.248750 89.007460
0.042700 0.282429 87.835334
0.161410 0.227686 89.626259
0.222815 0.226362 88.228658
0.089915 0.238860 88.159132
0.157831 0.246484 89.870031
0.085854 0.274812 88.121854
0.115750 0.274181 88.853820
0.111589 0.238684 88.687813
0.147231 0.208431 89.160099
0.145617 0.200264 88.979612
0.219024 0.257343 88.395493
0.163749 0.285047 89.239990
0.202389 0.101899 87.901391
0.139032 0.178433 88.466253
0.152441 0.261127 89.951769
0.182005 0.244084 89.493273
0.170657 0.193393 88.884814
0.138840 0.080835 87.867562
0.201323 0.150442 88.062269
0.178127 0.151907 88.151624
0.165410 0.260798 89.965063
0.212525 0.240687 88.505183
0.166730 0.159758 88.293133
0.180339 0.231433 89.402905
0.128364 0.264050 89.365999
0.194580 0.259166 89.271998
0.077950 0.267795 88.056418
0.231758 0.214719 88.083103
0.163223 0.180974 88.642023
0.135936 0.248962 89.560519
0.210105 0.215983 88.357977
0.183882 0.221827 89.178989
0.095338 0.275475 88.280704
0.145343 0.236161 89.618549
0.107954 0.183111 88.108390
0.120802 0.205218 88.542171
0.149432 0.171952 88.456079
0.128715 0.087844 87.880888
0.119079 0.189461 88.290091
0.155545 0.257426 89.959542
0.246510 0.233774 88.028724
0.189565 0.159582 88.161840
0.160452 0.212112 89.316598
0.191838 0.194122 88.529388
0.171550 0.252003 89.838306
0.206433 0.190107 88.170967
0.065908 0.231023 87.978817
0.133501 0.216278 89.013911
0.245621 0.261700 88.027688
0.195761 0.230705 88.937674
0.241910 0.144795 87.902901
0.150244 0.093038 87.911472
0.114001 0.254701 88.864940
0.159618 0.163449 88.345665
0.179683 0.081499 87.883697
0.155268 0.271551 89.969031
0.209725 0.278202 88.619460
0.138772 0.262549 89.680527
0.144794 0.191522 88.722317
0.144440 0.276569 89.728286
0.124716 0.144948 88.074995
0.093320 0.209370 88.106360
0.141565 0.166951 88.290845
0.165684 0.253686 89.921147
0.159618 0.151436 88.201070
0.126117 0.226602 88.955908
0.132940 0.193538 88.632719
0.137464 0.111047 87.990101
0.099914 0.258927 88.279297
0.210655 0.140742 87.983057
0.243042 0.187763 87.978187
0.280723 0.267371 87.834140
0.159618 0.194199 88.938125
0.154084 0.234290 89.695147
0.182343 0.276989 89.465773
0.227257 0.247715 88.135458
0.212117 0.165852 88.072755
0.120582 0.116998 87.971136
0.089915 0.166368 88.013727
