# gen=10 OSA snapshot
# x0..xd fitness
0.159618 0.266637 89.999972
0.164197 0.257109 89.955054
0.553199 0.413358 84.999044
0.130674 0.373512 81.656397
0.553532 0.307971 66.884477
0.560124 0.186891 62.417494
0.190602 0.031766 87.662540
0.175271 0.407491 75.365624
0.000000 0.312811 87.045259
0.425085 0.337189 62.047908
0.141564 0.194356 88.785923
0.306760 0.368357 82.577081
0.084653 0.181295 88.024572
0.250485 0.283191 87.967257
0.252979 0.381973 80.478005
0.152429 0.175264 88.541680
0.077990 0.027052 87.512611
0.158243 0.032843 87.708218
0.199332 0.275574 89.005107
0.489395 0.387571 66.464546
0.151295 0.282648 89.424988
0.039513 0.454008 61.084405
0.276097 0.165084 87.749881
0.086528 0.250322 88.101437
0.139548 0.062326 87.810832
0.180880 0.290581 88.331547
0.219566 0.386972 79.639932
0.470577 0.446363 64.132620
0.253550 0.354845 83.982955
0.199310 0.047021 87.723487
0.522231 0.249928 64.704141
0.591337 0.222035 63.722995
0.085291 0.341357 85.280483
0.605509 0.420464 67.589098
0.531365 0.383030 70.900915
0.488854 0.255313 63.961186
0.160864 0.126574 88.066202
0.000000 0.000000 87.047486
0.583959 0.277128 65.722459
0.052252 0.209425 87.861548
0.309313 0.191835 87.590832
0.068648 0.387064 79.098703
0.115796 0.155978 88.059063
0.280404 0.440934 64.179601
0.597342 0.116268 60.011300
0.181531 0.218486 89.204532
0.002978 0.289162 87.498958
0.048579 0.347477 84.165727
0.024516 0.279541 87.678466
0.043814 0.123479 87.675822
0.014978 0.172053 87.608729
0.299143 0.269708 87.718364
0.167757 0.318193 87.225922
0.597807 0.455852 63.751455
0.521232 0.428163 68.525890
0.134020 0.253484 89.508490
0.271449 0.099397 87.591712
0.236786 0.132175 87.879668
0.615205 0.314406 65.474028
0.449502 0.316406 63.037326
0.182479 0.357285 83.042614
0.173093 0.261162 89.846106
0.302393 0.323861 86.317115
0.233533 0.004611 87.490336
0.268936 0.207166 87.868821
0.093219 0.278043 88.202223
0.272198 0.241751 87.840962
0.000000 0.206822 87.465647
0.513749 0.178986 62.303565
0.169268 0.077078 87.807222
0.064283 0.178986 87.907353
0.000000 0.428956 70.117462
0.205563 0.160213 88.082975
0.052899 0.313496 87.186549
0.126617 0.215395 88.883846
0.527487 0.145251 61.325061
0.546493 0.213906 63.713111
0.031806 0.045382 87.376815
0.496373 0.203439 62.479569
0.000000 0.097919 87.287176
0.152626 0.239463 89.769369
0.277458 0.030534 87.319613
0.511053 0.124883 60.088573
0.135583 0.135617 88.055947
0.298667 0.084707 87.418989
0.210246 0.245257 88.519441
0.315147 0.413658 73.186485
0.404946 0.421784 61.449835
0.088326 0.102486 87.826841
0.604444 0.165930 60.828717
0.262829 0.230908 87.929122
0.000000 0.337883 85.328386
0.443329 0.375563 63.788202
0.054040 0.269608 87.865570
0.223616 0.089859 87.812729
0.220683 0.452392 62.563171
0.143470 0.270191 89.792031
0.215002 0.320761 86.767211
0.095581 0.314867 87.346250
0.129175 0.109431 87.949055
0.121611 0.436372 62.896644
0.046214 0.090494 87.596349
0.571420 0.346691 68.230046
0.419280 0.250852 60.659365
0.209753 0.228153 88.517049
0.118368 0.000000 87.483112
0.553199 0.151436 61.746396
0.000000 0.048714 87.182446
0.066299 0.000000 87.358604
0.468027 0.352426 64.957364
0.523085 0.332854 67.358941
0.509449 0.357503 67.251302
0.558314 0.372079 72.296758
0.195872 0.123763 88.003878
0.087783 0.204780 88.048331
0.224889 0.295622 87.905508
0.553199 0.266637 65.217316
0.612295 0.369655 66.582485
0.577042 0.170869 62.253169
0.271010 0.421701 70.781288
