# gen=100 OSA snapshot
# x0..xd fitness
0.155478 0.270454 88.131669
0.523013 0.885220 69.969071
0.525710 0.840826 63.587357
0.507572 0.839267 62.469866
0.563388 0.917766 59.566003
0.532386 0.854949 65.148327
0.554008 1.000000 52.007628
0.503099 0.891507 65.267479
0.466715 0.835147 55.073312
0.523034 0.962093 58.943730
0.514734 0.846793 64.139615
0.517770 0.885220 68.754063
0.632776 0.691349 48.017586
0.527475 1.000000 53.461025
0.523013 0.827792 61.740365
0.500853 0.771225 52.811224
0.549857 0.849152 61.924654
0.638506 0.671319 49.551799
0.515246 0.878699 67.943045
0.555032 0.856532 61.538000
0.523013 0.758039 51.708057
0.491962 0.760792 50.702060
0.514174 0.811980 59.263173
0.523013 0.922985 64.568370
0.530511 0.817186 60.067172
0.523013 0.940871 61.995947
0.455345 0.858530 53.828138
0.637389 0.677958 49.699174
0.489504 0.842471 60.072308
0.513172 0.823087 60.769795
0.627528 0.685481 47.620281
0.523013 0.871485 68.024256
0.517949 0.836340 62.867387
0.530214 0.894388 67.897611
0.521962 0.907244 66.820568
0.491305 0.894852 62.492881
0.502080 0.995939 53.345060
0.523013 0.950649 60.589576
0.573226 0.978563 52.252490
0.521407 0.993327 54.446305
0.529371 0.885752 68.555883
0.507911 0.866552 65.564741
0.570252 0.832829 56.737175
0.480792 0.927752 58.435383
0.523013 0.896437 68.386428
0.518155 0.865106 66.884467
0.544820 0.896823 64.708025
0.524910 0.928739 63.727556
0.526262 0.859020 66.163223
0.524114 0.797824 57.428199
0.510345 0.787033 55.570514
0.535077 0.838288 62.705776
0.544267 0.797229 56.431037
0.527501 0.920386 64.842469
0.498720 0.906159 63.588589
0.516633 0.995666 54.043705
0.635643 0.662057 48.568923
0.513527 1.000000 53.342245
0.465900 0.889667 56.719815
0.534772 0.827718 61.301956
0.547854 0.841072 61.450570
0.475689 0.811217 54.697952
0.500487 0.921464 62.601209
0.533283 0.862264 65.948157
0.576355 0.930804 56.035045
0.498292 0.867085 63.677999
0.516610 0.909544 66.187927
0.640071 0.647941 47.091968
0.642762 0.659675 48.036960
0.529909 0.876164 67.962575
0.567573 0.753827 48.479661
0.627139 0.677486 47.788494
0.479195 0.869401 59.565162
0.512283 0.766482 52.738373
0.542228 0.971366 56.843932
0.582907 0.799180 51.429575
0.559038 0.884139 61.682353
0.492635 0.827559 59.103159
0.516878 0.999004 53.570843
0.553837 0.811982 57.290708
0.483568 0.793645 53.952737
0.528885 0.786228 55.700217
0.590906 0.858419 53.833740
0.481922 0.773279 51.281747
0.531522 0.990758 54.696996
0.542836 0.912188 64.011522
0.529954 0.744480 49.696254
0.552636 0.783005 53.787999
0.504838 0.930422 62.237144
0.484402 0.828694 57.889356
0.462065 0.923537 54.811286
0.535004 0.927007 63.391501
0.555221 0.937567 59.419999
0.466877 0.967387 52.402949
0.532328 0.906581 66.263005
0.508108 1.000000 53.128472
0.496644 0.809843 57.541316
0.523013 0.975671 56.990768
0.486415 0.815180 56.813426
0.498559 0.751370 49.924956
0.540546 0.756677 51.077128
0.508717 0.951024 59.962701
0.493641 0.937722 59.813820
0.544715 0.836947 61.445477
0.510425 0.853021 64.510579
0.544705 0.867763 64.409399
0.486639 0.982068 53.703861
0.542747 0.947923 59.902039
0.466010 0.942649 54.395256
0.550128 0.821873 58.950301
0.482909 0.968084 54.868628
0.523062 1.000000 53.491670
0.470271 0.860710 57.251614
0.539788 0.995872 53.624023
0.509381 0.916715 64.459844
0.538026 0.886152 66.549689
0.533027 0.939636 61.845327
0.503723 0.971968 56.736894
0.478050 0.886094 59.549825
0.136324 0.811450 56.696313
