# gen=200 mediating population
# x0..xd fitness
0.437719 0.663891 32.524189
0.479016 0.578074 24.662419
0.298601 0.136848 0.000000
0.423051 0.577156 20.004509
0.452818 0.265086 0.000000
0.856705 0.787531 0.000000
0.214707 0.561978 0.000000
0.160595 0.801431 0.000000
0.683040 0.637032 39.588944
0.523147 0.757487 51.628613
0.314303 0.626171 8.955590
0.095734 0.439208 0.000000
0.862962 0.406949 0.000000
0.643600 0.524277 -0.000000
0.701134 0.701739 36.278727
0.155510 0.270440 90.000000
0.359747 0.941573 31.278355
0.667912 0.091215 -0.000000
0.144703 0.892377 0.000000
0.493299 0.584609 26.218486
0.542833 0.674935 39.412198
0.671028 0.323480 -0.000000
0.646638 0.691869 47.392724
0.040212 0.579043 0.000000
0.545673 0.785836 54.782396
0.325074 0.709819 17.645851
0.744151 0.497043 0.000000
0.155510 0.462779 0.000000
0.881868 0.257227 -0.000000
0.523147 0.885220 70.000000
0.187484 0.335276 0.000000
0.201845 0.148184 0.000000
0.155510 0.270440 90.000000
0.366142 0.828824 32.730922
0.531017 0.617112 31.395315
0.858691 0.340264 -0.000000
0.401989 0.279027 0.000000
0.459707 0.467813 0.000000
0.734549 0.952892 14.297105
0.348274 0.519471 0.000000
0.523147 0.885220 70.000000
0.881484 0.692020 0.000000
0.646681 0.780325 38.764655
0.561498 0.487681 0.000000
0.523147 0.270440 0.000000
0.155510 0.500000 0.000000
0.303715 0.597806 0.000000
0.523147 0.500000 0.000000
0.970045 0.662031 0.000000
0.000000 0.135519 0.000000
0.549390 1.000000 52.405823
0.536704 0.253279 0.000000
0.290698 0.405150 0.000000
0.710341 0.026832 -0.000000
0.843115 0.769770 0.000000
0.924999 0.868096 0.000000
0.523147 0.500000 0.000000
0.687618 1.000000 14.216224
0.523147 0.885220 70.000000
0.155510 0.500000 0.000000
0.382881 0.814811 35.962460
0.656278 0.765241 39.725415
0.839839 0.119984 -0.000000
0.780087 0.425543 0.000000
0.313439 0.849901 21.146742
0.161664 0.665786 0.000000
0.536541 0.248390 0.000000
0.057285 0.044652 0.000000
0.155510 0.885220 0.000000
0.523147 0.885220 70.000000
0.415285 0.336021 0.000000
0.141175 0.701220 0.000000
0.713359 0.978957 14.238082
0.988110 0.631257 0.000000
0.523147 0.885220 70.000000
0.585499 1.000000 48.058470
0.423248 0.562055 18.091567
0.123031 0.521757 0.000000
0.772845 0.373707 0.000016
0.930608 0.060881 -0.000000
0.039702 0.521122 0.000000
