# gen=50 OSA snapshot
# x0..xd fitness
0.155478 0.270305 85.274928
0.523013 0.885145 69.967249
0.527616 0.834436 62.622818
0.507107 0.821556 60.118420
0.682117 0.665277 40.528678
0.526049 0.849247 64.782545
0.629338 0.736722 43.291595
0.495987 0.895021 63.550872
0.647691 0.749607 41.875418
0.510175 0.982077 55.749210
0.512975 0.836684 62.632317
0.507307 0.899310 65.807491
0.641579 0.699440 47.302677
0.616875 0.772282 38.885538
0.497892 0.810002 57.701399
0.485662 0.758039 49.752979
0.554801 0.850709 61.143989
0.633666 0.660756 48.281849
0.510562 0.877188 66.863562
0.637573 0.771550 39.855238
0.499619 0.728786 46.851273
0.462642 0.731297 43.800856
0.519209 0.785009 55.558345
0.501979 0.930662 61.828632
0.533330 0.794452 56.733394
0.523013 0.948698 60.870147
0.638157 0.624100 44.631763
0.637722 0.681236 49.354974
0.652690 0.780879 38.422240
0.511963 0.799644 57.422480
0.630301 0.692527 47.613689
0.523013 0.871485 68.024256
0.523013 0.821592 60.848603
0.535931 0.895525 66.687572
0.530808 0.912352 65.712794
0.468599 0.886724 57.358739
0.633817 0.708655 46.385018
0.521594 0.965543 58.441886
0.506101 0.711925 44.765860
0.523088 1.000000 53.491675
0.531883 0.882675 67.943007
0.500841 0.867333 64.226736
0.629393 0.612618 43.204098
0.433821 0.917179 48.797400
0.521403 0.900334 67.788995
0.516454 0.852603 65.059222
0.595217 0.599123 38.008889
0.527829 0.938267 62.293601
0.533116 0.859185 65.600311
0.523013 0.758039 51.708057
0.512188 0.781881 54.922261
0.541125 0.785809 55.107197
0.589343 0.755937 45.895674
0.524330 0.924637 64.324248
0.491653 0.905575 62.137206
0.516633 0.995666 54.043705
0.631667 0.647914 46.881090
0.676826 0.758765 37.903575
0.439164 0.898979 50.439543
0.529959 0.817114 60.078125
0.550030 0.833633 60.312370
0.448963 0.798458 48.762114
0.475320 0.914837 58.127310
0.537356 0.845632 63.422752
0.658921 0.703059 44.611598
0.487100 0.873042 61.465980
0.493135 0.913571 61.938624
0.619236 0.631712 44.017374
0.640060 0.654997 47.817860
0.529335 0.869359 67.305636
0.651137 0.654410 46.396033
0.627139 0.677486 47.788494
0.431920 0.885492 48.861658
0.504839 0.745359 49.443073
0.556753 0.984114 53.782673
0.649456 0.724959 44.183597
0.634569 0.599055 41.974174
0.472530 0.826754 55.569948
0.519165 1.000000 53.466095
0.545752 0.708320 44.022614
0.446041 0.779772 46.568815
0.554724 0.735321 47.231900
0.661292 0.693281 44.631866
0.435352 0.751958 42.056326
0.529335 0.998379 53.661480
0.549421 0.932457 60.876877
0.528378 0.727602 47.297736
0.523013 0.690372 41.975747
0.492315 0.946256 58.682077
0.462013 0.823500 53.284823
0.414610 0.906954 44.656774
0.541025 0.942573 60.768881
0.578225 0.950979 54.113243
0.548335 0.677493 39.557317
0.540848 0.905237 64.988809
0.676518 0.703317 41.248950
0.474585 0.771173 50.111270
0.550648 1.000000 52.302853
0.475123 0.806249 54.101300
0.488374 0.699768 42.139669
0.509383 0.674010 39.456734
0.500050 0.985037 54.679296
0.443565 0.974445 47.533598
0.580697 0.797995 51.691718
0.488381 0.838113 59.474698
0.563668 0.859962 59.932838
0.603871 0.689371 42.731642
0.548304 0.965003 57.128255
0.410319 0.954369 42.027189
0.550809 0.760535 50.955373
0.476751 0.982341 52.373993
0.532134 1.000000 53.360383
0.439240 0.829270 48.960683
0.659328 0.603030 41.129849
0.483522 0.941637 57.746814
0.557589 0.886866 62.015975
0.530982 0.970018 57.669106
0.496852 1.000000 52.403970
0.409311 0.871887 43.554075
0.136324 0.811450 56.696313
