# gen=300 OSA snapshot
# x0..xd fitness
0.155510 0.270440 90.000000
0.523147 0.885220 70.000000
0.523147 0.858960 66.223133
0.512679 0.837776 62.758307
0.537072 0.914989 64.638491
0.526851 0.861238 66.445555
0.490214 0.882666 62.360245
0.516012 0.884621 68.344616
0.492311 0.850227 61.260881
0.523147 0.934863 62.860033
0.514670 0.857559 65.563234
0.518154 0.887603 68.793271
0.498468 0.923590 62.053098
0.485645 0.932881 58.931963
0.518379 0.851162 64.978621
0.564337 0.865050 60.024979
0.528404 0.849083 64.661600
0.490160 0.858276 61.430682
0.518916 0.882886 68.963668
0.540555 0.869454 65.372770
0.490457 0.915287 61.277927
0.487728 0.832546 58.831798
0.516669 0.822536 60.860487
0.523147 0.915525 65.641407
0.523555 0.837142 63.084519
0.518686 0.934064 62.899510
0.498332 0.876175 64.104927
0.547886 0.922382 62.161944
0.512195 0.861857 65.789314
0.523147 0.827830 61.745839
0.562659 0.894036 60.757162
0.524279 0.883666 69.655425
0.513919 0.844671 63.788567
0.526912 0.893692 68.501404
0.524002 0.891372 69.093338
0.507821 0.903202 65.606928
0.519250 0.958878 59.367761
0.518261 0.941702 61.798086
0.550422 0.934136 60.542017
0.523147 0.967561 58.157259
0.527701 0.886464 68.929833
0.512011 0.870226 66.637202
0.548638 0.864424 63.379384
0.496374 0.915407 62.428004
0.523013 0.887534 69.665739
0.514782 0.873925 67.470975
0.534861 0.896375 66.846840
0.523147 0.922170 64.685671
0.523147 0.867480 67.448453
0.530450 0.811782 59.302862
0.516673 0.806208 58.537600
0.530730 0.843516 63.749700
0.531324 0.834125 62.410716
0.527673 0.910646 66.195587
0.520542 0.896537 68.264032
0.486058 0.938886 58.448781
0.548196 0.886728 64.191759
0.485485 0.909147 60.619179
0.492307 0.900448 62.525822
0.539584 0.839124 62.354076
0.523147 0.853032 65.370550
0.491546 0.889360 62.653510
0.516632 0.923092 64.347729
0.523147 0.874048 68.393177
0.545363 0.895433 64.646835
0.509967 0.878798 66.809455
0.524420 0.899642 67.904879
0.501558 0.862028 63.987731
0.547296 0.827830 60.027869
0.526226 0.879464 68.907205
0.563797 0.934132 58.242700
0.532370 0.948838 60.603604
0.504660 0.869421 65.151063
0.543347 0.958485 58.469073
0.533278 0.940876 61.657809
0.561769 0.915074 60.073540
0.531925 0.892294 67.725743
0.499793 0.838986 61.427266
0.562762 0.848425 59.404873
0.549133 0.837211 60.838457
0.506875 0.823740 60.387796
0.523147 0.812258 59.506213
0.538206 0.885220 66.510633
0.549767 0.856274 62.558398
0.528458 0.965625 58.370251
0.535805 0.900325 66.349843
0.525535 0.804157 58.327835
0.530878 0.816651 59.976423
0.521985 0.928547 63.762710
0.492789 0.838932 60.315514
0.500575 0.904091 64.107587
0.535755 0.906186 65.801307
0.542128 0.927445 62.501282
0.500594 0.942610 60.230949
0.523147 0.904991 67.156411
0.563545 0.879088 60.598044
0.496526 0.830612 60.013989
0.532056 0.955885 59.628696
0.492578 0.817176 57.920168
0.552617 0.907898 62.432139
0.545148 0.813624 58.509611
0.514342 0.932032 62.964958
0.504308 0.928663 62.378165
0.539635 0.847065 63.313386
0.515853 0.864812 66.613134
0.538673 0.877410 66.231209
0.503160 0.949401 59.672805
0.537152 0.935456 62.079106
0.513326 0.940306 61.756978
0.556814 0.837782 59.636434
0.523098 0.945481 61.332870
0.481308 0.895904 60.184449
0.501116 0.851946 63.003032
0.472194 0.875803 58.116520
0.523147 0.909910 66.448972
0.529847 0.889733 68.317345
0.527942 0.920952 64.741964
0.523147 0.952584 60.311354
0.506464 0.878346 66.010049
0.508738 0.888910 66.619275
