# gen=100 mediating population
# x0..xd fitness
0.464113 0.314758 0.000000
0.523013 0.270454 0.000000
0.637682 0.902437 26.086303
0.979608 0.376974 0.000000
0.334917 0.342230 0.000000
0.204531 0.629175 0.000000
0.537755 0.725869 46.831828
0.235716 0.932967 0.000000
0.523013 0.885220 69.969071
0.266073 0.492699 0.000000
0.753977 0.270604 0.000000
0.930464 0.633758 0.000000
0.666060 0.761044 39.136221
0.857314 0.007291 -0.000000
0.581284 0.566615 22.232662
0.125814 0.740945 0.000000
0.257347 0.501687 0.000000
0.447127 0.288997 0.000000
0.412636 0.988137 40.421730
0.879665 0.043900 -0.000000
0.779413 0.469477 0.000000
0.577354 0.306404 0.000000
0.719718 0.856382 24.207060
0.398862 0.273203 0.000000
0.679569 0.366541 -0.000000
0.626124 0.917963 24.340378
0.523013 0.885220 69.969071
0.965393 0.643980 0.000000
0.678855 0.988629 15.878511
0.307022 0.627890 0.000000
0.523013 0.270454 0.000000
0.000187 0.531570 0.000000
0.487510 0.902605 61.372256
0.523013 0.758039 51.708057
0.990611 0.088817 -0.000000
0.498525 0.313024 0.000000
0.312082 0.859084 20.952097
0.647614 0.052854 -0.000000
0.155478 0.681236 0.000000
0.753977 0.270454 0.000000
0.087106 0.309104 0.000000
0.303493 0.665887 0.000000
0.404315 0.860460 42.237344
0.804873 0.968751 3.035147
0.155478 0.270454 88.131669
0.543862 0.198814 0.000000
0.523702 0.048220 0.000000
0.218594 0.093617 0.000000
0.523013 0.885220 69.969071
0.060283 0.924047 0.000000
0.992579 0.009450 -0.000000
0.553676 0.087269 0.000000
0.420303 0.797361 43.031465
0.570210 0.999918 50.221992
0.500596 0.919501 62.815814
0.932254 0.640717 0.000000
0.155478 0.758039 0.000000
0.297571 0.929181 0.000000
0.155478 0.885220 0.000000
0.039058 0.098234 0.000000
0.824763 0.004981 -0.000000
0.562069 0.270607 0.000000
0.681718 0.974414 17.154955
0.345077 0.563845 8.071223
0.730894 0.274293 0.000000
0.872572 0.034787 -0.000000
0.523013 0.885220 69.969071
0.941044 0.871920 0.000000
0.957616 0.176496 -0.000000
0.424645 0.504392 0.000000
0.279629 0.412369 0.000000
0.658375 0.618319 42.579762
0.431237 0.376140 0.000000
0.326027 0.809153 23.039949
0.207635 0.920048 0.000000
0.346084 0.948460 27.973511
0.195770 0.427072 0.000000
0.503723 0.971968 56.736894
0.769473 0.393206 0.002057
0.792431 0.431296 0.000000
0.252150 0.411957 0.000000
0.965535 0.711932 0.000000
0.470039 1.000000 49.410473
0.512283 0.766482 52.738373
0.128507 0.051291 0.000000
0.488662 0.076030 0.000000
0.927494 0.854717 0.000000
0.552396 0.901652 62.822165
0.621947 0.815703 34.848716
0.542527 0.319604 0.000000
0.205092 0.147171 0.000000
0.509749 0.776442 54.050495
0.749704 0.175653 0.000000
0.540480 0.734781 47.992595
0.542228 0.971366 56.843932
0.335935 0.622887 12.534130
0.013782 0.394953 0.000000
0.523013 0.270604 0.000000
0.805247 0.491300 0.000000
0.897326 0.219282 -0.000000
0.745473 0.361643 0.000000
0.267521 0.182048 0.000000
0.155478 0.270454 88.131669
0.385655 0.577187 15.453532
0.523013 0.885220 69.969071
0.762925 0.992205 7.387922
0.988059 0.853938 0.000000
0.435524 0.646874 30.168831
0.453558 1.000000 46.923713
0.823296 0.316031 -0.000000
0.523013 0.497495 0.000000
0.533551 0.824694 60.967003
0.631482 0.146111 -0.000000
0.007596 0.299212 0.000000
0.480890 0.753077 48.623124
0.893331 0.645444 0.000000
0.914307 0.434133 0.000000
0.155478 0.885220 0.000000
0.635643 0.662057 48.568923
0.155478 0.758039 0.000000
0.275702 0.987462 0.000000
0.523013 0.065756 0.000000
0.780712 0.582573 18.235119
0.845507 0.791316 0.000000
0.106021 0.309531 0.000000
0.703957 0.060736 -0.000000
0.912948 0.936053 0.000000
0.255480 0.057846 0.000000
0.567502 0.878249 59.673900
0.682844 0.108182 -0.000000
0.765966 0.149207 0.000000
0.848262 0.528222 0.000000
0.383216 0.998300 33.723854
0.456208 0.800078 50.241155
0.521119 0.749501 50.474563
0.542836 0.912188 64.011522
0.346143 0.251170 0.000000
0.000000 0.831391 0.000000
0.062608 0.430689 0.000000
0.599551 0.597353 38.542514
0.120080 0.947488 0.000000
0.224771 0.109207 0.000000
0.587502 0.847254 54.120627
0.020745 0.069262 0.000000
0.578223 0.382844 0.000000
0.169005 0.036482 0.000000
0.726855 0.962007 14.396037
0.738545 0.651538 28.523788
0.857993 0.323823 -0.000000
0.310189 0.012544 0.000000
0.644062 0.553999 -0.000000
0.523013 0.270454 0.000000
0.379703 0.857125 36.519458
0.357354 0.748043 26.825280
0.493151 0.812807 57.480009
0.663520 0.803511 35.419502
0.411915 1.000000 39.391486
0.167910 0.170924 0.000000
0.846389 0.475820 0.000000
0.155478 0.018909 0.000000
0.155478 0.270454 88.131669
0.180554 0.754542 0.000000
0.523013 0.885145 69.967249
0.983209 0.514575 0.000000
0.644712 0.204147 -0.000000
0.202789 0.415699 0.000000
0.717157 0.468938 0.000000
0.069658 0.083639 0.000000
0.459051 0.835352 53.508785
0.155478 0.885220 0.000000
0.937108 0.963464 0.000000
0.330707 0.884630 25.409677
0.701561 0.131201 -0.000000
0.155478 0.758039 0.000000
0.253484 0.047132 0.000000
0.597385 0.769075 36.975501
0.155478 0.270454 88.131669
0.666416 0.754462 39.661109
0.474220 0.468813 0.000000
0.851936 0.122075 -0.000000
0.540272 0.917579 63.883701
0.358116 0.093831 0.000000
0.639222 0.418127 -0.000000
0.039925 0.228215 0.000000
0.155478 0.885220 0.000000
0.625718 0.660115 47.045935
0.686832 0.770845 35.512998
0.540376 0.995265 53.676027
0.180376 0.245443 0.000001
0.573322 0.541989 19.279225
0.684569 0.902945 24.050937
0.452360 0.611553 27.368175
0.523013 0.885145 69.967249
0.082094 0.004339 0.000000
0.777995 0.086563 0.000000
0.117091 0.791431 0.000000
0.155478 0.758039 0.000000
0.821981 0.597423 0.000000
0.155478 0.382055 0.000000
0.992676 0.270454 0.000000
0.517450 0.936419 62.519037
0.779174 0.716058 19.774363
0.869214 0.248569 -0.000000
0.512232 0.758738 51.634166
