# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.610416 0.833853 0.888508 89.611434 89.713871 89.611434
0.740293 0.697609 0.191314 78.942726 78.601329 78.601329
0.772602 0.683141 0.189030 79.197508 79.642850 79.197508
0.797303 0.668978 0.188497 79.493287 79.480245 79.480245
0.780652 0.677561 0.189974 79.504884 79.501230 79.501230
0.764862 0.685604 0.188726 79.423872 79.174195 79.174195
0.782606 0.677587 0.186222 79.396400 79.475822 79.396400
0.796426 0.669146 0.189427 79.533565 79.481963 79.481963
0.789623 0.673163 0.187999 79.509125 79.475032 79.475032
0.779317 0.677730 0.189946 79.602398 79.373423 79.373423
0.773426 0.687365 0.158275 78.079798 78.208520 78.079798
0.764966 0.685043 0.191077 79.457576 79.233756 79.233756
0.747389 0.697032 0.180369 78.734474 78.661284 78.661284
0.760306 0.686748 0.194545 79.399447 79.235333 79.235333
0.784042 0.678409 0.180120 79.173459 79.377195 79.173459
0.793672 0.672624 0.185158 79.246964 79.628646 79.246964
0.791805 0.672272 0.188622 79.441583 79.580443 79.441583
0.781628 0.677638 0.188100 79.442286 79.503457 79.442286
0.810417 0.663963 0.181309 79.073586 79.316239 79.073586
0.806126 0.665681 0.181648 79.242041 79.247472 79.242041
0.771092 0.682894 0.189528 79.374485 79.439485 79.374485
0.789285 0.673487 0.188820 79.462967 79.564774 79.462967
0.744123 0.695862 0.192200 78.970229 78.827639 78.827639
0.777949 0.678252 0.193464 79.520730 79.495279 79.495279
0.295335 0.389017 0.587406 69.564702 69.492286 69.492286
0.772260 0.681549 0.191143 79.485543 79.411237 79.411237
0.800992 0.666247 0.189853 79.579502 79.385299 79.385299
0.298792 0.382906 0.561205 68.587426 68.654547 68.587426
0.829116 0.658783 0.170095 77.651676 77.539840 77.539840
0.307289 0.386155 0.618216 70.079194 70.067515 70.067515
0.764410 0.686794 0.196791 78.923313 79.394889 78.923313
0.785469 0.675040 0.189478 79.532638 79.497595 79.497595
0.823463 0.657731 0.181646 78.566915 79.035921 78.566915
0.797197 0.670487 0.182225 79.316346 79.349020 79.316346
0.742300 0.698659 0.185828 78.718288 78.704631 78.704631
0.391692 0.309425 0.632074 65.749541 66.779221 65.749541
0.393309 0.301420 0.626635 65.791708 69.059473 65.791708
0.749011 0.692515 0.196384 79.091915 79.078819 79.078819
0.791493 0.674899 0.182768 79.070238 79.697322 79.070238
0.791249 0.671452 0.191886 79.569928 79.510575 79.510575
0.307417 0.386308 0.617672 70.013161 70.155203 70.013161
0.695784 0.141942 0.635167 64.489068 64.490941 64.489068
0.698461 0.142566 0.640909 64.522168 64.307218 64.307218
0.758292 0.691362 0.180258 78.988421 78.920216 78.920216
0.803004 0.666295 0.187997 79.391313 79.496716 79.391313
0.778029 0.680141 0.185549 79.355996 79.422780 79.355996
0.289741 0.391472 0.569073 68.807975 68.814453 68.807975
0.793498 0.670097 0.190606 79.631134 79.435285 79.435285
0.391446 0.291938 0.556998 63.527931 67.077229 63.527931
0.697629 0.140198 0.641812 64.435325 64.358072 64.358072
0.392312 0.284914 0.606356 65.062864 70.199938 65.062864
0.788023 0.674090 0.190343 79.436231 79.655109 79.436231
0.781431 0.677371 0.189922 79.467406 79.550574 79.467406
0.765395 0.687714 0.184582 79.041887 79.386698 79.041887
0.392052 0.287545 0.612533 65.296771 69.986508 65.296771
0.810170 0.665118 0.175581 78.889658 79.114609 78.889658
0.695377 0.141374 0.635536 64.364836 64.540526 64.364836
0.392119 0.301298 0.632861 66.017161 67.448031 66.017161
0.736635 0.702690 0.180164 78.393934 78.328792 78.328792
0.799346 0.671048 0.170829 78.956064 78.837818 78.837818
0.767745 0.684813 0.189384 79.302696 79.417020 79.302696
0.391460 0.294025 0.614309 65.780867 69.733945 65.780867
0.304091 0.383992 0.598328 69.795128 69.876842 69.795128
0.778304 0.678209 0.189849 79.609221 79.346722 79.346722
0.800461 0.665947 0.190052 79.649984 79.268209 79.268209
0.292735 0.391046 0.586774 69.357985 69.375667 69.357985
0.796724 0.670350 0.185199 79.356440 79.482745 79.356440
0.300671 0.382398 0.581296 69.542992 69.240357 69.240357
0.391908 0.255637 0.650611 63.381307 66.635593 63.381307
0.749535 0.695683 0.187093 78.720852 79.159227 78.720852
0.391751 0.296765 0.639790 65.868063 66.228453 65.868063
0.778069 0.679103 0.189459 79.467001 79.483839 79.467001
0.803621 0.665385 0.189612 79.338529 79.474742 79.338529
0.760103 0.688823 0.188427 79.202415 79.219902 79.202415
0.690353 0.143215 0.614657 64.162044 64.421005 64.162044
0.711092 0.153390 0.661196 63.219966 63.138584 63.138584
0.806678 0.664948 0.183606 79.299102 79.288212 79.288212
0.391308 0.272019 0.653303 64.576840 65.073253 64.576840
0.210646 0.694813 0.344883 59.489383 59.549113 59.489383
0.701075 0.141206 0.644801 64.964455 63.973394 63.973394
0.292435 0.387792 0.560814 68.582121 68.560933 68.560933
0.700122 0.143407 0.643247 64.488472 64.161359 64.161359
0.790934 0.672272 0.190118 79.494560 79.583690 79.494560
0.798793 0.666984 0.190674 79.658002 79.355999 79.355999
0.391919 0.287814 0.565801 64.028068 68.669235 64.028068
0.212191 0.152260 0.622765 59.371841 59.384665 59.371841
0.797827 0.668436 0.189848 79.508844 79.515306 79.508844
0.728453 0.706386 0.168163 77.993000 76.979906 76.979906
0.804064 0.667136 0.181455 79.203020 79.329929 79.203020
0.317269 0.386510 0.644871 69.798885 69.764221 69.764221
0.213879 0.156626 0.592067 59.688071 59.667496 59.667496
0.695049 0.139464 0.633084 64.228389 64.401509 64.228389
0.763851 0.689299 0.175296 78.932485 78.824750 78.824750
0.697684 0.141955 0.643058 64.431358 64.460769 64.431358
0.214054 0.146845 0.653106 58.939013 58.952354 58.939013
0.704039 0.709122 0.172209 74.335095 74.189696 74.189696
0.228924 0.157902 0.541863 59.547487 59.674742 59.547487
0.306383 0.385530 0.611893 69.973133 70.092581 69.973133
0.775161 0.680268 0.191044 79.469381 79.488835 79.469381
0.771398 0.681601 0.192680 79.504373 79.421723 79.421723
0.806434 0.664811 0.184328 79.343853 79.281893 79.281893
0.753107 0.692921 0.183295 79.077381 78.791707 78.791707
0.766761 0.685487 0.186912 79.320758 79.260337 79.260337
0.694142 0.140798 0.625617 64.397190 64.274705 64.274705
0.306731 0.387689 0.626532 69.941919 69.843183 69.843183
0.691636 0.143108 0.619876 64.252845 64.502404 64.252845
0.793743 0.673858 0.183155 79.030965 79.761588 79.030965
0.805145 0.667056 0.180764 79.101818 79.384133 79.101818
0.392195 0.276834 0.625933 64.671255 69.654980 64.671255
0.779355 0.677553 0.191417 79.590325 79.442857 79.442857
0.397335 0.271464 0.663212 63.470782 63.626842 63.470782
0.701585 0.145982 0.653360 63.736913 64.209560 63.736913
0.209980 0.705898 0.371117 58.969859 58.982022 58.969859
0.738293 0.699703 0.190972 78.663933 78.727378 78.663933
0.755769 0.689983 0.192085 79.226133 79.155350 79.155350
0.695193 0.141747 0.637181 64.314518 64.644906 64.314518
0.787099 0.674118 0.189627 79.543166 79.500699 79.500699
0.232823 0.156251 0.544634 59.457542 59.446167 59.446167
